Subdistrict,Fishery,Sample Week,HARVDATE,RED,KING
Glennallen,State SUB,2,6/13/2021,18,0
Glennallen,State SUB,2,6/13/2021,3,0
Glennallen,State SUB,2,6/13/2021,16,2
Glennallen,State SUB,2,6/13/2021,15,3
Glennallen,State SUB,2,6/13/2021,9,0
Glennallen,State SUB,2,6/13/2021,11,2
Glennallen,State SUB,2,6/13/2021,13,0
Glennallen,State SUB,2,6/13/2021,2,1
Glennallen,State SUB,2,6/13/2021,16,2
Glennallen,State SUB,2,6/13/2021,6,2
Glennallen,State SUB,2,6/13/2021,7,0
Glennallen,State SUB,2,6/13/2021,20,0
Glennallen,State SUB,2,6/13/2021,9,1
Glennallen,State SUB,2,6/13/2021,11,1
Glennallen,State SUB,2,6/13/2021,24,4
Glennallen,State SUB,2,6/13/2021,46,5
Glennallen,State SUB,2,6/13/2021,17,2
Glennallen,State SUB,2,6/13/2021,13,2
Glennallen,State SUB,2,6/13/2021,41,5
Glennallen,State SUB,2,6/13/2021,0,1
Glennallen,State SUB,2,6/13/2021,11,0
Glennallen,State SUB,2,6/13/2021,38,0
Glennallen,State SUB,2,6/13/2021,11,0
Glennallen,State SUB,2,6/13/2021,23,0
Glennallen,State SUB,2,6/13/2021,16,2
Glennallen,State SUB,2,6/13/2021,7,2
Glennallen,State SUB,2,6/13/2021,89,0
Glennallen,State SUB,2,6/13/2021,20,1
Glennallen,State SUB,2,6/13/2021,24,0
Glennallen,State SUB,2,6/13/2021,40,0
Glennallen,State SUB,2,6/13/2021,16,0
Glennallen,State SUB,2,6/13/2021,11,0
Glennallen,State SUB,2,6/13/2021,9,0
Glennallen,State SUB,2,6/13/2021,0,0
Glennallen,Federal SUB,2,6/13/2021,7,
Glennallen,Federal SUB,2,6/13/2021,3,
Glennallen,Federal SUB,2,6/13/2021,6,
Glennallen,Federal SUB,2,6/13/2021,9,
Glennallen,Federal SUB,2,6/13/2021,5,
Glennallen,Federal SUB,2,6/13/2021,1,
Glennallen,Federal SUB,2,6/13/2021,2,
Glennallen,Federal SUB,2,6/13/2021,1,
Glennallen,Federal SUB,2,6/13/2021,7,
Glennallen,Federal SUB,2,6/13/2021,7,
Glennallen,Federal SUB,2,6/13/2021,12,
Glennallen,Federal SUB,2,6/13/2021,,1
Glennallen,Federal SUB,2,6/13/2021,,4
Glennallen,State SUB,3,6/14/2021,15,0
Glennallen,State SUB,3,6/14/2021,82,1
Glennallen,State SUB,3,6/14/2021,1,0
Glennallen,State SUB,3,6/14/2021,3,0
Glennallen,State SUB,3,6/14/2021,55,5
Glennallen,State SUB,3,6/14/2021,60,3
Glennallen,State SUB,3,6/14/2021,53,0
Glennallen,State SUB,3,6/14/2021,3,0
Glennallen,State SUB,3,6/14/2021,18,2
Glennallen,State SUB,3,6/14/2021,9,0
Glennallen,State SUB,3,6/14/2021,5,1
Glennallen,State SUB,3,6/14/2021,0,0
Glennallen,State SUB,3,6/14/2021,60,5
Glennallen,State SUB,3,6/14/2021,25,0
Glennallen,State SUB,3,6/14/2021,69,5
Glennallen,State SUB,3,6/14/2021,28,0
Glennallen,State SUB,3,6/14/2021,5,0
Glennallen,State SUB,3,6/14/2021,65,2
Glennallen,State SUB,3,6/14/2021,4,0
Glennallen,State SUB,3,6/14/2021,13,1
Glennallen,State SUB,3,6/14/2021,13,0
Glennallen,State SUB,3,6/14/2021,9,3
Glennallen,State SUB,3,6/14/2021,13,1
Glennallen,State SUB,3,6/14/2021,10,0
Glennallen,State SUB,3,6/14/2021,53,0
Glennallen,State SUB,3,6/14/2021,0,0
Glennallen,State SUB,3,6/14/2021,109,3
Glennallen,State SUB,3,6/14/2021,16,2
Glennallen,State SUB,3,6/14/2021,2,1
Glennallen,State SUB,3,6/14/2021,1,0
Glennallen,State SUB,3,6/14/2021,95,5
Glennallen,State SUB,3,6/14/2021,5,0
Glennallen,State SUB,3,6/14/2021,9,3
Glennallen,State SUB,3,6/14/2021,14,0
Glennallen,State SUB,3,6/14/2021,3,0
Glennallen,State SUB,3,6/14/2021,12,0
Glennallen,State SUB,3,6/14/2021,30,0
Glennallen,State SUB,3,6/14/2021,49,2
Glennallen,State SUB,3,6/14/2021,20,2
Glennallen,State SUB,3,6/14/2021,20,2
Glennallen,State SUB,3,6/14/2021,75,0
Glennallen,State SUB,3,6/14/2021,20,2
Glennallen,State SUB,3,6/14/2021,5,0
Glennallen,State SUB,3,6/14/2021,37,3
Glennallen,State SUB,3,6/14/2021,20,0
Glennallen,State SUB,3,6/14/2021,19,1
Glennallen,State SUB,3,6/14/2021,7,6
Glennallen,State SUB,3,6/14/2021,3,0
Glennallen,State SUB,3,6/14/2021,5,1
Glennallen,State SUB,3,6/14/2021,13,1
Glennallen,State SUB,3,6/14/2021,17,2
Glennallen,State SUB,3,6/14/2021,31,2
Glennallen,State SUB,3,6/14/2021,4,1
Glennallen,State SUB,3,6/14/2021,13,1
Glennallen,State SUB,3,6/14/2021,16,0
Glennallen,State SUB,3,6/14/2021,0,0
Glennallen,State SUB,3,6/14/2021,76,0
Glennallen,State SUB,3,6/14/2021,7,1
Glennallen,State SUB,3,6/14/2021,10,1
Glennallen,State SUB,3,6/14/2021,74,4
Glennallen,State SUB,3,6/14/2021,60,0
Glennallen,State SUB,3,6/14/2021,13,3
Glennallen,State SUB,3,6/14/2021,18,3
Glennallen,State SUB,3,6/14/2021,22,2
Glennallen,State SUB,3,6/14/2021,22,2
Glennallen,State SUB,3,6/14/2021,0,0
Glennallen,State SUB,3,6/14/2021,27,1
Glennallen,State SUB,3,6/14/2021,2,0
Glennallen,State SUB,3,6/14/2021,20,2
Glennallen,Federal SUB,3,6/14/2021,15,
Glennallen,Federal SUB,3,6/14/2021,3,
Glennallen,Federal SUB,3,6/14/2021,2,
Glennallen,Federal SUB,3,6/14/2021,8,
Glennallen,Federal SUB,3,6/14/2021,3,
Glennallen,Federal SUB,3,6/14/2021,10,
Glennallen,Federal SUB,3,6/14/2021,1,
Glennallen,Federal SUB,3,6/14/2021,3,
Glennallen,Federal SUB,3,6/14/2021,3,
Glennallen,Federal SUB,3,6/14/2021,29,
Glennallen,Federal SUB,3,6/14/2021,17,
Glennallen,Federal SUB,3,6/14/2021,47,
Glennallen,Federal SUB,3,6/14/2021,4,
Glennallen,Federal SUB,3,6/14/2021,8,
Glennallen,Federal SUB,3,6/14/2021,30,
Glennallen,Federal SUB,3,6/14/2021,13,
Glennallen,Federal SUB,3,6/14/2021,,1
Glennallen,Federal SUB,3,6/14/2021,,1
Glennallen,Federal SUB,3,6/14/2021,,1
Glennallen,Federal SUB,3,6/14/2021,,2
Glennallen,Federal SUB,3,6/14/2021,,36
Glennallen,Federal SUB,3,6/14/2021,,11
Glennallen,Federal SUB,3,6/14/2021,,5
Glennallen,State SUB,3,6/15/2021,27,0
Glennallen,State SUB,3,6/15/2021,165,3
Glennallen,State SUB,3,6/15/2021,0,0
Glennallen,State SUB,3,6/15/2021,14,0
Glennallen,State SUB,3,6/15/2021,66,5
Glennallen,State SUB,3,6/15/2021,72,2
Glennallen,State SUB,3,6/15/2021,54,0
Glennallen,State SUB,3,6/15/2021,7,0
Glennallen,State SUB,3,6/15/2021,11,3
Glennallen,State SUB,3,6/15/2021,53,1
Glennallen,State SUB,3,6/15/2021,46,0
Glennallen,State SUB,3,6/15/2021,6,0
Glennallen,State SUB,3,6/15/2021,1,0
Glennallen,State SUB,3,6/15/2021,8,0
Glennallen,State SUB,3,6/15/2021,32,1
Glennallen,State SUB,3,6/15/2021,126,0
Glennallen,State SUB,3,6/15/2021,6,0
Glennallen,State SUB,3,6/15/2021,27,2
Glennallen,State SUB,3,6/15/2021,12,0
Glennallen,State SUB,3,6/15/2021,14,1
Glennallen,State SUB,3,6/15/2021,15,1
Glennallen,State SUB,3,6/15/2021,6,0
Glennallen,State SUB,3,6/15/2021,15,0
Glennallen,State SUB,3,6/15/2021,2,0
Glennallen,State SUB,3,6/15/2021,27,1
Glennallen,State SUB,3,6/15/2021,5,1
Glennallen,State SUB,3,6/15/2021,19,0
Glennallen,State SUB,3,6/15/2021,33,0
Glennallen,State SUB,3,6/15/2021,0,1
Glennallen,State SUB,3,6/15/2021,2,2
Glennallen,State SUB,3,6/15/2021,18,0
Glennallen,State SUB,3,6/15/2021,28,2
Glennallen,State SUB,3,6/15/2021,10,0
Glennallen,State SUB,3,6/15/2021,28,2
Glennallen,State SUB,3,6/15/2021,103,1
Glennallen,State SUB,3,6/15/2021,5,0
Glennallen,State SUB,3,6/15/2021,25,5
Glennallen,State SUB,3,6/15/2021,17,2
Glennallen,State SUB,3,6/15/2021,40,5
Glennallen,State SUB,3,6/15/2021,22,2
Glennallen,State SUB,3,6/15/2021,3,0
Glennallen,State SUB,3,6/15/2021,28,1
Glennallen,State SUB,3,6/15/2021,66,2
Glennallen,State SUB,3,6/15/2021,0,1
Glennallen,State SUB,3,6/15/2021,40,0
Glennallen,State SUB,3,6/15/2021,6,1
Glennallen,State SUB,3,6/15/2021,15,1
Glennallen,State SUB,3,6/15/2021,2,0
Glennallen,State SUB,3,6/15/2021,20,1
Glennallen,State SUB,3,6/15/2021,32,1
Glennallen,State SUB,3,6/15/2021,45,2
Glennallen,State SUB,3,6/15/2021,30,1
Glennallen,State SUB,3,6/15/2021,20,0
Glennallen,State SUB,3,6/15/2021,72,1
Glennallen,State SUB,3,6/15/2021,15,1
Glennallen,Federal SUB,3,6/15/2021,20,
Glennallen,Federal SUB,3,6/15/2021,1,
Glennallen,Federal SUB,3,6/15/2021,1,
Glennallen,Federal SUB,3,6/15/2021,4,
Glennallen,Federal SUB,3,6/15/2021,16,
Glennallen,Federal SUB,3,6/15/2021,2,
Glennallen,Federal SUB,3,6/15/2021,14,
Glennallen,Federal SUB,3,6/15/2021,24,
Glennallen,Federal SUB,3,6/15/2021,2,
Glennallen,Federal SUB,3,6/15/2021,6,
Glennallen,Federal SUB,3,6/15/2021,3,
Glennallen,Federal SUB,3,6/15/2021,12,
Glennallen,Federal SUB,3,6/15/2021,2,
Glennallen,Federal SUB,3,6/15/2021,13,
Glennallen,Federal SUB,3,6/15/2021,33,
Glennallen,Federal SUB,3,6/15/2021,42,
Glennallen,Federal SUB,3,6/15/2021,65,
Glennallen,Federal SUB,3,6/15/2021,11,
Glennallen,Federal SUB,3,6/15/2021,24,
Glennallen,Federal SUB,3,6/15/2021,2,
Glennallen,Federal SUB,3,6/15/2021,199,
Glennallen,Federal SUB,3,6/15/2021,5,
Glennallen,Federal SUB,3,6/15/2021,14,
Glennallen,Federal SUB,3,6/15/2021,,6
Glennallen,Federal SUB,3,6/15/2021,,2
Glennallen,Federal SUB,3,6/15/2021,,2
Glennallen,Federal SUB,3,6/15/2021,,1
Glennallen,Federal SUB,3,6/15/2021,,2
Glennallen,Federal SUB,3,6/15/2021,,1
Glennallen,Federal SUB,3,6/15/2021,,1
Glennallen,Federal SUB,3,6/15/2021,,16
Glennallen,Federal SUB,3,6/15/2021,,1
Glennallen,State SUB,3,6/16/2021,2,0
Glennallen,State SUB,3,6/16/2021,32,1
Glennallen,State SUB,3,6/16/2021,22,3
Glennallen,State SUB,3,6/16/2021,45,4
Glennallen,State SUB,3,6/16/2021,6,0
Glennallen,State SUB,3,6/16/2021,12,0
Glennallen,State SUB,3,6/16/2021,15,1
Glennallen,State SUB,3,6/16/2021,69,2
Glennallen,State SUB,3,6/16/2021,41,1
Glennallen,State SUB,3,6/16/2021,3,0
Glennallen,State SUB,3,6/16/2021,7,1
Glennallen,State SUB,3,6/16/2021,4,0
Glennallen,State SUB,3,6/16/2021,36,3
Glennallen,State SUB,3,6/16/2021,8,0
Glennallen,State SUB,3,6/16/2021,47,0
Glennallen,State SUB,3,6/16/2021,21,1
Glennallen,State SUB,3,6/16/2021,2,0
Glennallen,State SUB,3,6/16/2021,5,1
Glennallen,State SUB,3,6/16/2021,24,0
Glennallen,State SUB,3,6/16/2021,20,0
Glennallen,State SUB,3,6/16/2021,40,0
Glennallen,State SUB,3,6/16/2021,10,0
Glennallen,State SUB,3,6/16/2021,21,0
Glennallen,State SUB,3,6/16/2021,5,0
Glennallen,State SUB,3,6/16/2021,6,0
Glennallen,State SUB,3,6/16/2021,5,2
Glennallen,State SUB,3,6/16/2021,0,0
Glennallen,State SUB,3,6/16/2021,6,1
Glennallen,State SUB,3,6/16/2021,10,0
Glennallen,State SUB,3,6/16/2021,20,2
Glennallen,State SUB,3,6/16/2021,23,0
Glennallen,State SUB,3,6/16/2021,0,4
Glennallen,State SUB,3,6/16/2021,32,4
Glennallen,State SUB,3,6/16/2021,22,2
Glennallen,State SUB,3,6/16/2021,4,1
Glennallen,State SUB,3,6/16/2021,10,15
Glennallen,State SUB,3,6/16/2021,12,2
Glennallen,State SUB,3,6/16/2021,9,0
Glennallen,State SUB,3,6/16/2021,28,2
Glennallen,State SUB,3,6/16/2021,30,0
Glennallen,State SUB,3,6/16/2021,24,2
Glennallen,State SUB,3,6/16/2021,0,3
Glennallen,State SUB,3,6/16/2021,4,5
Glennallen,State SUB,3,6/16/2021,24,2
Glennallen,State SUB,3,6/16/2021,23,0
Glennallen,State SUB,3,6/16/2021,20,1
Glennallen,State SUB,3,6/16/2021,103,5
Glennallen,State SUB,3,6/16/2021,125,3
Glennallen,State SUB,3,6/16/2021,19,0
Glennallen,State SUB,3,6/16/2021,48,0
Glennallen,State SUB,3,6/16/2021,20,4
Glennallen,State SUB,3,6/16/2021,30,5
Glennallen,State SUB,3,6/16/2021,6,2
Glennallen,State SUB,3,6/16/2021,5,1
Glennallen,State SUB,3,6/16/2021,20,3
Glennallen,State SUB,3,6/16/2021,20,2
Glennallen,State SUB,3,6/16/2021,15,0
Glennallen,State SUB,3,6/16/2021,20,2
Glennallen,State SUB,3,6/16/2021,22,1
Glennallen,State SUB,3,6/16/2021,32,5
Glennallen,State SUB,3,6/16/2021,11,1
Glennallen,State SUB,3,6/16/2021,0,0
Glennallen,Federal SUB,3,6/16/2021,50,
Glennallen,Federal SUB,3,6/16/2021,8,
Glennallen,Federal SUB,3,6/16/2021,3,
Glennallen,Federal SUB,3,6/16/2021,13,
Glennallen,Federal SUB,3,6/16/2021,14,
Glennallen,Federal SUB,3,6/16/2021,3,
Glennallen,Federal SUB,3,6/16/2021,23,
Glennallen,Federal SUB,3,6/16/2021,10,
Glennallen,Federal SUB,3,6/16/2021,11,
Glennallen,Federal SUB,3,6/16/2021,13,
Glennallen,Federal SUB,3,6/16/2021,23,
Glennallen,Federal SUB,3,6/16/2021,1,
Glennallen,Federal SUB,3,6/16/2021,5,
Glennallen,Federal SUB,3,6/16/2021,20,
Glennallen,Federal SUB,3,6/16/2021,13,
Glennallen,Federal SUB,3,6/16/2021,,6
Glennallen,Federal SUB,3,6/16/2021,,1
Glennallen,Federal SUB,3,6/16/2021,,1
Glennallen,Federal SUB,3,6/16/2021,,4
Glennallen,Federal SUB,3,6/16/2021,,1
Glennallen,State SUB,3,6/17/2021,17,0
Glennallen,State SUB,3,6/17/2021,2,0
Glennallen,State SUB,3,6/17/2021,2,0
Glennallen,State SUB,3,6/17/2021,32,1
Glennallen,State SUB,3,6/17/2021,3,1
Glennallen,State SUB,3,6/17/2021,20,0
Glennallen,State SUB,3,6/17/2021,10,2
Glennallen,State SUB,3,6/17/2021,18,0
Glennallen,State SUB,3,6/17/2021,2,0
Glennallen,State SUB,3,6/17/2021,10,2
Glennallen,State SUB,3,6/17/2021,22,0
Glennallen,State SUB,3,6/17/2021,11,0
Glennallen,State SUB,3,6/17/2021,5,0
Glennallen,State SUB,3,6/17/2021,1,0
Glennallen,State SUB,3,6/17/2021,48,1
Glennallen,State SUB,3,6/17/2021,3,0
Glennallen,State SUB,3,6/17/2021,12,0
Glennallen,State SUB,3,6/17/2021,6,0
Glennallen,State SUB,3,6/17/2021,5,1
Glennallen,State SUB,3,6/17/2021,0,0
Glennallen,State SUB,3,6/17/2021,20,1
Glennallen,State SUB,3,6/17/2021,27,3
Glennallen,State SUB,3,6/17/2021,6,0
Glennallen,State SUB,3,6/17/2021,30,5
Glennallen,State SUB,3,6/17/2021,27,1
Glennallen,State SUB,3,6/17/2021,14,3
Glennallen,State SUB,3,6/17/2021,30,2
Glennallen,State SUB,3,6/17/2021,10,0
Glennallen,State SUB,3,6/17/2021,15,1
Glennallen,State SUB,3,6/17/2021,1,1
Glennallen,State SUB,3,6/17/2021,20,0
Glennallen,State SUB,3,6/17/2021,4,0
Glennallen,State SUB,3,6/17/2021,62,0
Glennallen,State SUB,3,6/17/2021,1,0
Glennallen,State SUB,3,6/17/2021,4,1
Glennallen,State SUB,3,6/17/2021,24,3
Glennallen,State SUB,3,6/17/2021,27,1
Glennallen,State SUB,3,6/17/2021,35,3
Glennallen,State SUB,3,6/17/2021,32,2
Glennallen,State SUB,3,6/17/2021,4,6
Glennallen,State SUB,3,6/17/2021,7,1
Glennallen,State SUB,3,6/17/2021,5,1
Glennallen,State SUB,3,6/17/2021,23,3
Glennallen,State SUB,3,6/17/2021,0,0
Glennallen,State SUB,3,6/17/2021,4,1
Glennallen,State SUB,3,6/17/2021,2,0
Glennallen,State SUB,3,6/17/2021,15,1
Glennallen,State SUB,3,6/17/2021,20,1
Glennallen,State SUB,3,6/17/2021,21,0
Glennallen,State SUB,3,6/17/2021,11,3
Glennallen,State SUB,3,6/17/2021,4,0
Glennallen,State SUB,3,6/17/2021,23,3
Glennallen,State SUB,3,6/17/2021,10,0
Glennallen,State SUB,3,6/17/2021,21,0
Glennallen,State SUB,3,6/17/2021,20,0
Glennallen,State SUB,3,6/17/2021,16,1
Glennallen,State SUB,3,6/17/2021,5,0
Glennallen,State SUB,3,6/17/2021,1,0
Glennallen,State SUB,3,6/17/2021,5,4
Glennallen,State SUB,3,6/17/2021,4,0
Glennallen,State SUB,3,6/17/2021,12,1
Glennallen,State SUB,3,6/17/2021,15,2
Glennallen,State SUB,3,6/17/2021,1,0
Glennallen,State SUB,3,6/17/2021,25,0
Glennallen,State SUB,3,6/17/2021,25,0
Glennallen,Federal SUB,3,6/17/2021,11,
Glennallen,Federal SUB,3,6/17/2021,14,
Glennallen,Federal SUB,3,6/17/2021,9,
Glennallen,Federal SUB,3,6/17/2021,7,
Glennallen,Federal SUB,3,6/17/2021,12,
Glennallen,Federal SUB,3,6/17/2021,4,
Glennallen,Federal SUB,3,6/17/2021,8,
Glennallen,Federal SUB,3,6/17/2021,41,
Glennallen,Federal SUB,3,6/17/2021,7,
Glennallen,Federal SUB,3,6/17/2021,2,
Glennallen,Federal SUB,3,6/17/2021,17,
Glennallen,Federal SUB,3,6/17/2021,6,
Glennallen,Federal SUB,3,6/17/2021,125,
Glennallen,Federal SUB,3,6/17/2021,14,
Glennallen,Federal SUB,3,6/17/2021,,1
Glennallen,Federal SUB,3,6/17/2021,,1
Glennallen,Federal SUB,3,6/17/2021,,2
Glennallen,Federal SUB,3,6/17/2021,,7
Glennallen,Federal SUB,3,6/17/2021,,1
Glennallen,Federal SUB,3,6/17/2021,,1
Glennallen,State SUB,3,6/18/2021,3,1
Glennallen,State SUB,3,6/18/2021,2,1
Glennallen,State SUB,3,6/18/2021,29,1
Glennallen,State SUB,3,6/18/2021,1,0
Glennallen,State SUB,3,6/18/2021,14,0
Glennallen,State SUB,3,6/18/2021,8,2
Glennallen,State SUB,3,6/18/2021,9,1
Glennallen,State SUB,3,6/18/2021,1,1
Glennallen,State SUB,3,6/18/2021,18,0
Glennallen,State SUB,3,6/18/2021,24,1
Glennallen,State SUB,3,6/18/2021,20,0
Glennallen,State SUB,3,6/18/2021,10,1
Glennallen,State SUB,3,6/18/2021,24,0
Glennallen,State SUB,3,6/18/2021,25,3
Glennallen,State SUB,3,6/18/2021,22,1
Glennallen,State SUB,3,6/18/2021,3,0
Glennallen,State SUB,3,6/18/2021,0,2
Glennallen,State SUB,3,6/18/2021,18,1
Glennallen,State SUB,3,6/18/2021,15,0
Glennallen,State SUB,3,6/18/2021,15,0
Glennallen,State SUB,3,6/18/2021,0,0
Glennallen,State SUB,3,6/18/2021,16,0
Glennallen,State SUB,3,6/18/2021,9,0
Glennallen,State SUB,3,6/18/2021,12,3
Glennallen,State SUB,3,6/18/2021,1,0
Glennallen,State SUB,3,6/18/2021,24,1
Glennallen,State SUB,3,6/18/2021,7,0
Glennallen,State SUB,3,6/18/2021,18,0
Glennallen,State SUB,3,6/18/2021,3,0
Glennallen,State SUB,3,6/18/2021,2,2
Glennallen,State SUB,3,6/18/2021,3,2
Glennallen,State SUB,3,6/18/2021,1,0
Glennallen,State SUB,3,6/18/2021,100,2
Glennallen,State SUB,3,6/18/2021,0,0
Glennallen,State SUB,3,6/18/2021,47,0
Glennallen,State SUB,3,6/18/2021,21,3
Glennallen,State SUB,3,6/18/2021,13,2
Glennallen,State SUB,3,6/18/2021,2,0
Glennallen,State SUB,3,6/18/2021,5,3
Glennallen,State SUB,3,6/18/2021,1,0
Glennallen,State SUB,3,6/18/2021,21,5
Glennallen,State SUB,3,6/18/2021,10,2
Glennallen,State SUB,3,6/18/2021,0,0
Glennallen,State SUB,3,6/18/2021,10,3
Glennallen,State SUB,3,6/18/2021,5,1
Glennallen,State SUB,3,6/18/2021,10,1
Glennallen,State SUB,3,6/18/2021,10,0
Glennallen,State SUB,3,6/18/2021,16,2
Glennallen,State SUB,3,6/18/2021,20,2
Glennallen,State SUB,3,6/18/2021,10,0
Glennallen,State SUB,3,6/18/2021,2,0
Glennallen,State SUB,3,6/18/2021,0,0
Glennallen,State SUB,3,6/18/2021,0,2
Glennallen,State SUB,3,6/18/2021,1,0
Glennallen,State SUB,3,6/18/2021,0,0
Glennallen,State SUB,3,6/18/2021,10,1
Glennallen,State SUB,3,6/18/2021,7,0
Glennallen,State SUB,3,6/18/2021,8,0
Glennallen,State SUB,3,6/18/2021,1,1
Glennallen,State SUB,3,6/18/2021,27,0
Glennallen,State SUB,3,6/18/2021,20,10
Glennallen,State SUB,3,6/18/2021,1,0
Glennallen,State SUB,3,6/18/2021,15,4
Glennallen,State SUB,3,6/18/2021,7,0
Glennallen,State SUB,3,6/18/2021,22,4
Glennallen,State SUB,3,6/18/2021,28,3
Glennallen,State SUB,3,6/18/2021,0,0
Glennallen,State SUB,3,6/18/2021,10,0
Glennallen,Federal SUB,3,6/18/2021,25,
Glennallen,Federal SUB,3,6/18/2021,4,
Glennallen,Federal SUB,3,6/18/2021,6,
Glennallen,Federal SUB,3,6/18/2021,43,
Glennallen,Federal SUB,3,6/18/2021,3,
Glennallen,Federal SUB,3,6/18/2021,10,
Glennallen,Federal SUB,3,6/18/2021,1,
Glennallen,Federal SUB,3,6/18/2021,34,
Glennallen,Federal SUB,3,6/18/2021,7,
Glennallen,Federal SUB,3,6/18/2021,9,
Glennallen,Federal SUB,3,6/18/2021,32,
Glennallen,Federal SUB,3,6/18/2021,18,
Glennallen,Federal SUB,3,6/18/2021,10,
Glennallen,Federal SUB,3,6/18/2021,7,
Glennallen,Federal SUB,3,6/18/2021,18,
Glennallen,Federal SUB,3,6/18/2021,4,
Glennallen,Federal SUB,3,6/18/2021,14,
Glennallen,Federal SUB,3,6/18/2021,,1
Glennallen,Federal SUB,3,6/18/2021,,1
Glennallen,State SUB,3,6/19/2021,1,1
Glennallen,State SUB,3,6/19/2021,18,0
Glennallen,State SUB,3,6/19/2021,12,0
Glennallen,State SUB,3,6/19/2021,41,2
Glennallen,State SUB,3,6/19/2021,23,1
Glennallen,State SUB,3,6/19/2021,8,0
Glennallen,State SUB,3,6/19/2021,5,0
Glennallen,State SUB,3,6/19/2021,6,3
Glennallen,State SUB,3,6/19/2021,16,1
Glennallen,State SUB,3,6/19/2021,1,0
Glennallen,State SUB,3,6/19/2021,4,1
Glennallen,State SUB,3,6/19/2021,25,1
Glennallen,State SUB,3,6/19/2021,63,0
Glennallen,State SUB,3,6/19/2021,28,0
Glennallen,State SUB,3,6/19/2021,0,0
Glennallen,State SUB,3,6/19/2021,25,2
Glennallen,State SUB,3,6/19/2021,2,4
Glennallen,State SUB,3,6/19/2021,8,1
Glennallen,State SUB,3,6/19/2021,0,0
Glennallen,State SUB,3,6/19/2021,40,0
Glennallen,State SUB,3,6/19/2021,2,0
Glennallen,State SUB,3,6/19/2021,15,0
Glennallen,State SUB,3,6/19/2021,11,2
Glennallen,State SUB,3,6/19/2021,20,3
Glennallen,State SUB,3,6/19/2021,21,1
Glennallen,State SUB,3,6/19/2021,4,0
Glennallen,State SUB,3,6/19/2021,13,0
Glennallen,State SUB,3,6/19/2021,15,0
Glennallen,State SUB,3,6/19/2021,3,3
Glennallen,State SUB,3,6/19/2021,10,3
Glennallen,State SUB,3,6/19/2021,110,1
Glennallen,State SUB,3,6/19/2021,3,0
Glennallen,State SUB,3,6/19/2021,25,2
Glennallen,State SUB,3,6/19/2021,40,2
Glennallen,State SUB,3,6/19/2021,27,0
Glennallen,State SUB,3,6/19/2021,35,1
Glennallen,State SUB,3,6/19/2021,9,2
Glennallen,State SUB,3,6/19/2021,15,0
Glennallen,State SUB,3,6/19/2021,4,0
Glennallen,State SUB,3,6/19/2021,12,1
Glennallen,State SUB,3,6/19/2021,0,0
Glennallen,State SUB,3,6/19/2021,13,1
Glennallen,State SUB,3,6/19/2021,14,0
Glennallen,State SUB,3,6/19/2021,20,2
Glennallen,State SUB,3,6/19/2021,0,0
Glennallen,State SUB,3,6/19/2021,6,2
Glennallen,State SUB,3,6/19/2021,51,1
Glennallen,State SUB,3,6/19/2021,12,5
Glennallen,State SUB,3,6/19/2021,7,1
Glennallen,State SUB,3,6/19/2021,10,2
Glennallen,State SUB,3,6/19/2021,0,2
Glennallen,State SUB,3,6/19/2021,4,0
Glennallen,State SUB,3,6/19/2021,0,0
Glennallen,State SUB,3,6/19/2021,8,1
Glennallen,State SUB,3,6/19/2021,13,1
Glennallen,State SUB,3,6/19/2021,18,1
Glennallen,State SUB,3,6/19/2021,0,0
Glennallen,State SUB,3,6/19/2021,24,2
Glennallen,State SUB,3,6/19/2021,10,0
Glennallen,State SUB,3,6/19/2021,13,1
Glennallen,State SUB,3,6/19/2021,8,0
Glennallen,State SUB,3,6/19/2021,34,0
Glennallen,State SUB,3,6/19/2021,0,0
Glennallen,State SUB,3,6/19/2021,11,0
Glennallen,State SUB,3,6/19/2021,11,0
Glennallen,State SUB,3,6/19/2021,0,0
Glennallen,State SUB,3,6/19/2021,2,0
Glennallen,State SUB,3,6/19/2021,55,2
Glennallen,State SUB,3,6/19/2021,20,1
Glennallen,State SUB,3,6/19/2021,13,0
Glennallen,State SUB,3,6/19/2021,0,0
Glennallen,State SUB,3,6/19/2021,0,0
Glennallen,State SUB,3,6/19/2021,5,2
Glennallen,State SUB,3,6/19/2021,30,2
Glennallen,State SUB,3,6/19/2021,1,0
Glennallen,State SUB,3,6/19/2021,1,0
Glennallen,State SUB,3,6/19/2021,5,1
Glennallen,State SUB,3,6/19/2021,14,0
Glennallen,Federal SUB,3,6/19/2021,12,
Glennallen,Federal SUB,3,6/19/2021,7,
Glennallen,Federal SUB,3,6/19/2021,16,
Glennallen,Federal SUB,3,6/19/2021,41,
Glennallen,Federal SUB,3,6/19/2021,45,
Glennallen,Federal SUB,3,6/19/2021,10,
Glennallen,Federal SUB,3,6/19/2021,1,
Glennallen,Federal SUB,3,6/19/2021,1,
Glennallen,Federal SUB,3,6/19/2021,97,
Glennallen,Federal SUB,3,6/19/2021,33,
Glennallen,Federal SUB,3,6/19/2021,5,
Glennallen,Federal SUB,3,6/19/2021,9,
Glennallen,Federal SUB,3,6/19/2021,5,
Glennallen,Federal SUB,3,6/19/2021,7,
Glennallen,Federal SUB,3,6/19/2021,6,
Glennallen,Federal SUB,3,6/19/2021,6,
Glennallen,Federal SUB,3,6/19/2021,7,
Glennallen,Federal SUB,3,6/19/2021,,9
